Amp_5007 mu_5007 sigma_oiii Amp_hb sigma_hb slope y-int Hbeta_Flux OIII4960_Flux OIII5007_Flux
7.601498002979669 4994.536508138946 26.345129378343213 -1.5679487884964685 8.35414133125385 -0.0004395648813166088 -0.37264574690717267 -32.83398732790897 167.3278384667613 501.98351540028386
5.9462200326744465 4989.473385208735 35.074609252400805 -0.5661816952831595 59.788014990030305 -0.0011107553475887969 -0.6293283882721893 -84.85157213872672 174.2619207679123 522.7857623037369
6.309932857257266 4983.846288792356 32.63556493504965 -1.2186587921176784 28.859909734545756 -0.0021383895600174258 -0.3788025454484605 -88.15907579997995 172.06183585556047 516.1855075666814
5.886349545040759 4990.060654613359 37.8167351242315 -2.5974160162770854 36.73149844368419 -0.0020609890463648044 -0.5695708248645691 -239.149839579499 185.993924876764 557.981774630292
6.695735953279774 4981.782118966856 29.35753216634813 -2.3308431760879857 36.5681919787152 -0.0012571387824185662 0.09832122282197175 -213.6517609757906 164.24287696287564 492.7286308886269
7.47063967669775 4980.683412807737 31.263859176852677 -0.8079104018176828 12.528684228135022 0.00046782441820452953 -0.6443503775954607 -25.372227528288526 195.15022455401117 585.4506736620335
6.334556142939341 4990.671973027246 35.52566746018885 0.057129057333033084 9.383723415558428 0.000457442558132121 -0.6734234026592377 1.3437614896704675 188.0299867067782 564.0899601203346
7.302971157821022 4991.273954925876 31.82878469047835 -1.5395110040163538 27.602089762628708 -0.0023215704139280475 -0.258429956713877 -106.51596236090857 194.21748291437297 582.6524487431188
6.1332478450032974 4984.931149602135 40.334434210971665 -0.24417910573242385 2.435861235322676 -0.00018128408636507035 -0.6248481548143695 -1.4909084530495713 206.69747133590676 620.0924140077202
7.607566426376461 4986.987237043817 31.8628393399769 -0.3383263792252884 62.706005409390144 -0.0010763751881872946 -0.5642464915043349 -53.17835889565975 202.53445065446857 607.6033519634057
6.352162269413203 4981.949772945045 31.654467553968786 14.5099760103628 0.9454448367797585 -0.00022933178543666497 -0.2746713710765296 34.38688395472059 168.00618730471936 504.01856191415817
5.613619973730518 4989.99376761885 45.90472815974939 19.34850429563371 4.617971632760758 -0.000268888649326415 -0.9870046397830432 223.96935186633394 215.3124328553148 645.9372985659444
5.891887675040886 4981.005323586067 32.386762599473556 -1.6183372953399744 44.03611301786236 0.00015443519215950735 0.2667862230193613 -178.6355759707962 159.43757344404392 478.31272033213173
4.6099870659253375 4983.304829453985 43.36980705095884 -2.058615215204987 16.97392392585062 -0.0022471835920881674 -0.39724041605695287 -87.58855546804197 167.05361433523282 501.16084300569844
6.501289863411516 4988.15837417853 34.65281474594502 -2.2322783290136243 4.610151953023688 -0.0008716708074106015 -0.36904777356663404 -25.79606826290567 188.23775126884277 564.7132538065284
5.89199813695928 4987.561977178303 46.88242085317375 -2.7761869509682042 13.917830357619316 -0.0014230189612333393 -0.4046359510563094 -96.85235414439447 230.802925546928 692.408776640784
6.610569316014176 4984.443987562654 36.726221049599815 -1.0916943005708108 39.02587562725073 8.320542875424883e-05 -0.8250803386167935 -106.79320816581448 202.85409852551575 608.5622955765473
6.2760573195296026 4992.647591455359 31.94522644144815 0.24442161424347786 32.4003925699387 -0.0008905977526136718 -0.5368013074653075 19.850882303319693 167.51802794641503 502.55408383924515
6.259664404690917 4985.033754552783 43.630402431086615 -3.5561109330937404 3.7458440108896625 -0.0013409786728348393 -0.8327770025250854 -33.389884941211655 228.19648395034017 684.5894518510205
4.610673756570728 4990.596623406876 42.99474214094648 -1.0503839575301668 49.11175614635097 -0.0009505881653322156 -0.38960811961831426 -129.3074294616063 165.63359245880153 496.90077737640456
5.878218519936569 4987.170329566449 39.44743446447755 8.991220406849237 1.799564456780426 -0.0021219068580327046 -0.631849937026028 40.55794901198098 193.74618938170528 581.2385681451158
5.457492641404654 4991.162315724445 32.72096202377183 -0.9655055816893148 48.439648779209996 -0.0011448921491917542 -0.5940328350370565 -117.23187430606889 149.20655462967954 447.61966388903863
8.076809526724173 4988.216730656455 22.624411974081365 -0.708579906383125 44.7736036259317 0.000879399022589958 -0.2405709420622319 -79.52447615673651 152.6812901229045 458.0438703687135
5.613981886828562 4987.198310121364 29.836540770245918 -3.4624194244012405 8.38611024531561 -0.0008010939099736148 -0.1608736071604373 -72.78303763475138 139.95491551746537 419.86474655239607
5.551323459027528 4985.2072899514815 36.8517948538765 -0.5436234774272932 22.713929197663916 0.0001872012746267028 -0.3776705664991717 -30.9514077175437 170.93219021871303 512.7965706561391
5.079788553616683 4991.252586286988 37.987237056534276 3.4307047762996294 2.7251700891851005 -0.00046918109635887926 -0.43869512536633626 23.435104526370566 161.2322897012692 483.6968691038076
4.526409600452127 4986.124746557155 38.69367492618986 -1.7032245798811863 23.275655377469608 -0.002061275849467802 -0.08583992514416838 -99.37194000059056 146.33981761843071 439.0194528552921
5.86938315099422 4981.1450215044315 34.66248544572766 -0.939069081602859 37.74377139551606 0.0011918475096945338 -0.3445269335545509 -88.8449544754952 169.98900847011322 509.9670254103397
5.4824669293422446 4990.931245636625 32.256183610503584 0.1567579292511605 16.95534320315183 0.0003579473213569383 -0.020649480715529522 6.662328414011028 147.76027226581064 443.2808167974319
5.3730796703242945 4985.740459908323 40.920053013013145 -0.6365247986526392 29.115087933114605 -0.000779394081937008 -0.4444587142294368 -46.4540270480519 183.70803309489122 551.1240992846737
7.786611927693946 4995.740130659115 26.15399617326513 -1.5294838097455483 13.154136382651174 -0.0005282069188792703 -0.20872263499788296 -50.43095108446568 170.15913375963873 510.47740127891626
7.726386830180607 4989.4534636943745 28.79664978397445 -0.6488183296335779 34.56840449753997 -3.742436042126308e-05 -0.43996363778725717 -56.220199176740856 185.9032969383778 557.7098908151333
6.724374354818304 4993.877018358406 32.06512378831974 -0.9127181064087861 14.648657780991519 -0.000488632877913948 -0.7033010119479342 -33.5138586410128 180.1579716154157 540.4739148462471
7.159305205870043 4994.607006528402 32.27001832683403 -0.5058449855625891 69.7141455449315 -0.0010905376219378059 -0.8774275043891153 -88.39512049512379 193.03620394104078 579.1086118231224
7.104425593082578 4985.404843775161 31.59227712133775 -0.9662536690854857 14.580605847899896 -0.001589820275823825 -0.7114800971263391 -35.3147926157289 187.53337943084816 562.6001382925444
