A mu sigma m b NeIII_flux
8.122416804747386 3869.689564374437 3.4462311349374475 -0.007486949104002091 1.2988510886915567 70.16485105387454
7.354939835610531 3870.45343870218 3.671759747473041 -0.020600963248486828 0.999066713901336 67.692930431707
7.966881073599005 3869.415981994127 3.126499030646042 -0.008423293622924504 1.482209177149056 62.43621490511271
15.761395251168574 3868.2990957896322 1.9012588327591122 0.0022769758704904355 1.1275281680077756 75.11485598302144
8.499193581670944 3869.138714643759 3.694213866086498 -0.001014233328761962 1.232510073012828 78.70271044815888
8.474478263563782 3869.8921847250467 3.747074074278267 -0.008153667766001533 0.8222593236055762 79.5967220182374
10.762236483284717 3869.035640840269 3.044302477796706 -0.007930622247338023 1.3671268366972795 82.12592347877927
6.609390079073259 3869.4415391523758 3.9917955559845706 0.012459908693625687 1.519893212989591 66.13321084660446
7.51274972596898 3869.957156318617 3.9006449214549965 -0.005027098479037177 0.5380096312964987 73.45566139361267
8.842125321197356 3869.5990184886446 3.6191648827089216 -0.015958379599485647 0.7578083138035601 80.21488576940989
8.949984488678576 3869.6559673969687 4.147099732522771 0.0091258688485812 0.9750267023779187 93.037213909074
12.9559157840715 3874.2435380227603 23.6259143208821 -0.05692203920002996 -8.559144213282508 767.2672747421784
8.633377269048154 3870.1967993567837 3.194862749715156 0.017804561172861184 0.8334068191032785 69.13896269245983
7.8137336969521805 3869.0174946770608 3.5996524761721056 0.022004448862625904 0.9086805019380969 70.50324628936553
7.60073337974464 3869.887319819902 3.5385501538501885 -0.007674955203010078 1.5822587379472743 67.41721194155251
11.584573456739935 3868.7662507846903 2.1894094728349214 0.01577013850785157 1.3320435101881827 63.57655257651983
9.228241432999182 3869.6987892782163 3.299975394331623 0.0016850703680000509 0.7045708785599893 76.33427480087049
6.417727572828405 3869.2135566114694 2.843519266402751 -0.01530385092293032 1.6566862714678643 45.743288932671874
5.9848056366890106 3869.8019929671323 4.522469379903322 0.020790228239916487 1.2344743129484828 67.8446521370555
7.541983953212055 3869.749088143001 4.266826118307434 0.004084214898248006 0.7501044681692262 80.66413538078622
7.672812001157631 3869.4114629245805 3.1622059536921414 0.01748315468801522 1.1643868251720053 60.818351384582996
9.228832964859182 3870.179631873685 3.9428457457027477 0.011739829413588396 0.8893650691932835 91.21085074432642
6.545984796087163 3869.637734193912 3.238761419561102 -0.025944477422884638 1.5835828609614888 53.1427328015156
9.370590185239742 3869.2800116572016 3.189391367120268 -0.023579011112276584 0.9869530556353592 74.9142943975567
19.51039857602267 3868.363850727014 1.7529864679613543 -0.013027243682735274 1.2525953304892428 85.73035842148704
11.074064153512452 3868.7887537224756 2.498513952711404 0.026946079859669826 1.6958579000293645 69.35515526940547
7.263366688913054 3870.524498025744 4.336981474430856 0.003961829192925226 1.520015281986775 78.9615147838338
9.096472099007197 3871.2037533604635 3.4477281474348827 -0.0026956516846344293 0.7083441614780359 78.61328427396874
9.829358706671503 3869.3024178066266 2.8230917055322617 -0.0132914025437354 1.6459902186294468 69.55688178145277
9.34787212692971 3869.1722669933197 2.949565139419758 -0.008045524798682735 1.3181739294904466 69.11315021712218
7.401456845761787 3869.92899038358 3.539588583247576 -0.03143746063880973 1.1505816428305398 65.6689286587934
8.79616040696086 3868.8945128987557 2.681083947660239 -0.024739457009505392 1.1746050445309548 59.11442739139319
8.495829409342921 3869.26384121689 3.1441890395448944 -0.004378534889836881 0.6676331945959643 66.95829202114135
6.366298436652691 3870.084583686612 3.6965905021952308 0.003836840957511219 1.3332709762748458 58.98998299049721
6.702526703092253 3869.735914469599 4.74761643307086 -0.015287779600283992 1.1270905930160815 79.76348329557187
11.566384409786359 3868.8469434463314 2.2869182868603497 -0.0027642825576061868 1.5615412972111264 66.30376703361793
6.3747583108888595 3869.787362216093 4.193163824834375 -0.0003061371548605733 1.1381016355811355 67.00319132478056
8.516764120873267 3869.8853358982255 4.085059030422579 -0.006022128437141727 0.5271700200931038 87.20931796685899
9.152216457442975 3870.2506909741537 3.331203721951383 -0.029720349620522946 1.0985207894788904 76.42182597557853
8.091350334299305 3869.9255406660855 4.171537525324792 0.014567686163729563 0.9344237131379497 84.60715549155324
7.434447699339788 3869.2582312251698 3.469899719454924 0.004937008506341416 0.9792694878730257 64.66295816097409
9.507101639649436 3869.6320318565954 4.026790833380106 -0.02908506973587572 0.45161254455018174 95.96152530143266
9.123233363911236 3869.611368001143 3.247775350531 -0.00042183194874205465 1.3934564404308114 74.27192827653602
13.415769878813162 3874.6449859885934 25.60211662833146 -0.06231637242180657 -9.46461971889429 860.9568901812426
6.7204872442974715 3869.8129461857925 3.4338436374174215 -0.0009182955616461007 1.263259292614547 57.84571728259699
7.5421280143704035 3869.261763679341 2.965797341537962 0.014302670861083616 0.9514960900601761 56.06932208852537
7.828455831546059 3869.8773102851587 3.2796054960631853 0.0008047120978383832 1.2182243093247007 64.35579288560697
10.34692130045114 3869.0341531618387 2.476305525561295 0.01974609526879232 1.2033302463748483 64.22517654201236
11.263147659825565 3868.831316837272 2.97662069898874 0.005670412144180553 0.9489035537920971 84.03751647047275
6.257150494902698 3869.4288800122185 4.4569835123125845 -0.009672971601470837 1.0135053121311044 69.90489090747097
8.336672862108264 3869.4810348403403 3.176799587547935 0.029506994368132023 0.945492320973212 66.38539009507423
8.657977625598 3870.1755237487505 3.8854562956727214 -0.018620068440551828 0.4768945806133641 84.32346062523912
7.957963310932527 3869.8803761489953 2.147438163160359 0.0017066027431504559 1.2820719341599673 42.83635742426338
8.169899917434625 3870.2854892551654 4.0144135908731515 0.012777459209347707 0.25680388838125445 82.21078305267844
6.950090701939851 3869.368684481041 3.181926485454593 -0.02536341405915567 1.3287519050035672 55.43327635907976
7.905269849553848 3870.375229591613 3.893682961932889 -0.023474874936282447 0.7111960850697558 77.15555867309132
18.276891375706704 3868.3699523812206 1.7983724269543693 -0.014549551476283007 1.3356507199697323 82.38950623994329
10.967724721617369 3868.726855749885 2.6262830671685258 0.041356496156775294 1.075987283582001 72.20179744489646
6.79761260644894 3870.0052749636725 3.9052701890777155 0.004498449614079105 1.2087267414445058 66.54224225657828
8.661276751850286 3870.041578896483 3.391996815286543 -0.016877663751357228 1.0961802534259109 73.64229013036451
10.841705256330883 3868.901556678765 2.2675804101967643 -0.026373223416769096 1.7218266154796178 61.62404854066932
9.631479130719768 3868.6807345599186 2.6191183928702664 -0.0006006224956542662 1.1859245618628418 63.232165105264876
8.850194775572527 3869.6934851740793 3.317472032945554 0.015995196491154887 1.1123588361850762 73.59529209222735
9.3654060910921 3869.293007134767 2.5448137205700494 -0.01621798216587146 1.4244116933236657 59.74100788550036
7.817615390743054 3869.126362950423 3.6803138564679667 -0.012926580651359876 0.8620446447933855 72.11889955142887
7.139547646811055 3869.8980473122224 3.327466215339232 -0.005342285098310421 1.4688477723887958 59.54897426179946
8.943454339392195 3869.358335710867 3.7884158684352736 -0.009285168505273583 1.411913286289039 84.9283868931783
11.846667663192324 3868.6527076301754 2.2764085429355676 0.0026517426051028137 1.1062791369439406 67.59838903681339
6.41768588052273 3870.708141228558 4.504252574986642 -0.0017889176067057413 0.8210046072582172 72.45879810912143
8.798879529954734 3869.968189895625 3.5875228983035305 -0.002313391973418016 0.6562540116320684 79.12468380479396
8.657132520549524 3869.6604468195696 3.435821420134268 -0.017783655641376732 0.824061824490361 74.558057173371
7.998311798585464 3870.3881470847627 4.232724581972543 0.009316989203560699 1.0487008665936302 84.86102533451137
8.118575423222147 3869.42565751062 3.588168278592321 0.012121270669174126 1.0165767946525668 73.02012404313794
7.5665268254964175 3869.665552337929 4.74124382210255 -0.02013929734913057 0.852176072264423 89.92465910120985
6.377759972767934 3870.7987479895055 3.9226716667379526 0.008599005172615217 1.172563657636422 62.71047109185358
13.25241765955555 3874.358826245788 24.41057297208242 -0.061350658454474155 -8.909230264382467 810.8920117706648
6.863610003277566 3869.655526308592 4.175042153197827 0.000510383068841316 0.4548585076245608 71.82959163405636
9.219137961719806 3869.073527521487 3.335926212048501 -0.002396255732545167 0.7131410715624424 77.08975831803573
7.162382303724992 3869.8804721080746 3.0844780053261753 -0.00021910956604101646 1.1179003102028313 55.37695994354631
11.515063109779117 3868.757132894112 2.4188249843624092 0.025050928006256752 1.0617430322862489 69.81692268469722
10.04743597092435 3868.9586958323675 2.6962298597020813 0.0019178545343024565 0.8092074479573315 67.90505346034443
7.588925461037178 3869.3842637628463 3.8800213697663484 0.003476311145215334 0.9392054280038202 73.80815323148798
8.209782347788142 3869.5818685309982 3.5647730137695226 0.00808599295514397 1.029343301949578 73.35900956115219
8.72733979833949 3869.5656076063888 3.5560789357440012 -0.00822348667459007 0.7692789069572854 77.79348228201461
8.430128375990568 3869.671138520075 2.8997360826399072 -0.006259905084763012 1.4434760140157308 61.27489773344822
9.548569846551885 3870.3024950795398 3.773724319963875 0.0011407694657100363 0.510707650183063 90.32301668940168
9.992679162274898 3869.186940875596 2.8032376698755526 -0.0065017127712896725 1.2889000582977053 70.21530689222199
8.165617268256016 3869.971528635881 3.675880336214436 -0.010999248920736776 0.7998850531646086 75.23853305102713
17.453241973018095 3868.39288897653 2.0092957633066244 -0.01158679351681888 1.3002009305164477 87.90425802214537
9.85264110472382 3868.8515209176153 2.6661006196418295 0.013071021177744726 1.11673480488202 65.844443782646
6.520958095872222 3870.4771727032416 3.914099236691078 0.01813780486277361 1.4651091094047575 63.978370705318476
8.376153862183404 3869.7973001272144 3.719426536522234 -0.009123374944261606 1.0103183126522939 78.0927228812378
10.413662781971988 3868.8670085013227 2.439304684862533 -0.010192497249793049 1.5465414121401357 63.67361309782005
9.669752973759838 3868.9976971737256 2.65790418608529 0.012976404215118711 1.1619525595237958 64.4235473901268
7.368152508657406 3870.2364181568432 3.876737009433907 0.023026571650071787 1.3167482450809525 71.60030642207876
7.945524521867864 3869.485700972206 3.3766469431278745 0.007090263996985457 0.6996753663120426 67.25090923257363
7.945321378166967 3869.439950274346 3.991545463063116 -0.01162271633904663 1.074474084479012 79.49548858969938
7.32999346979787 3869.642243158697 4.144511238347429 -0.03234841492601705 1.1397600181495129 76.14946272934935
9.705385181647925 3869.276764924408 3.2068799441885183 -0.006985119182528341 1.7553847038528116 78.01631117747878
11.890040832271069 3868.6949806356647 2.2629407488758186 0.005991413866990279 1.1606286519411806 67.44448815520163
7.891657337061944 3869.827844835967 3.077218457172051 -0.016646614225183105 1.4674534034499604 60.87184740320906
8.872092197018597 3869.748558754339 3.606979834113392 0.005944668029236197 0.833529520389885 80.21575855243928
9.580149257946287 3869.275914274394 2.785999935597027 -0.012375064903104593 0.986810572395885 66.90264864579244
7.810327436431834 3870.196347847818 4.609104324098373 0.0016309893181336837 1.1988283737926142 90.23514359936678
11.322802633561285 3868.7367434042512 2.21622509575407 0.013051974927809178 1.186279969308041 62.90102750081607
9.627642252779626 3869.84214793448 3.761654907841176 -0.024828093741329965 0.8077922175231598 90.77971804509066
6.277219494183505 3870.912160511299 4.203274202562311 0.010030005259595555 1.1181657147214639 66.13707310534542
12.892778761445737 3874.2463663016792 23.582075889561878 -0.06083860706240237 -8.39867619233227 762.1114685407836
7.233831148203252 3869.2164468703404 3.902200208693059 -0.037172462278022386 0.6664123372940756 70.75674553162179
8.283306579210992 3869.8544793068604 3.6917100998883834 0.02175147085144708 0.8630348340781322 76.65160616261242
7.967068963033994 3869.577640150947 2.6522290239851904 0.002016818063235032 1.2044627018448348 52.96628755064004
8.185053004136218 3869.8710015236284 3.695936021593835 0.02714439834032722 1.291711719322728 75.82909539245026
10.54086038635794 3869.0912412850357 2.945478521032107 0.009520720306113825 0.5045146580337021 77.82548851421265
7.017809884633796 3869.6906075263796 4.198871758434905 -0.0015681524885244984 0.8467933986936931 73.86252392452194
8.580445029108644 3869.4191106713224 3.539665295482089 -0.02338344139801444 0.7907981219229553 76.13107204071267
9.2870471847637 3869.264898036516 3.7783048988020616 0.011280426967582614 0.8962800836222456 87.9558211736551
8.046754937956905 3868.8446920706397 3.5610517041346377 0.0016987795568024038 1.228728538526433 71.82720857696872
9.294633202335241 3869.509506399291 3.88564432114443 0.0033147634245676346 0.6894694787722709 90.52848117134464
11.859661664199534 3868.7022930855474 2.2287620949049787 -0.004839791540703815 1.4011236414253734 66.25611190914196
7.411421654476517 3870.2654579735004 3.6001175073647596 0.0019962433758346308 0.8534131115436083 66.88182768167528
15.583949292584553 3868.5037559078005 2.2165510913567825 -0.009308897974987613 1.2381728222636226 86.58550750090663
9.082529980203123 3868.956506806659 2.809380039591914 -0.0016769198791310395 1.0636241570779603 63.95982498947525
9.176685630457342 3869.2615918704996 2.9412563753433023 0.010130740071795716 1.2866111612211348 67.65636644966396
8.06692400370051 3870.4896455254425 5.050028309054676 -0.015206165563329783 0.8961433377948794 102.11551040588569
8.820266827852093 3869.015339911779 2.9191403883472877 -0.007827839615666635 1.3604389699528125 64.53965497784424
9.196799047231126 3869.2582343866166 3.0001496689774583 0.014992669337234355 1.0887322809167777 69.16231989609787
6.822904742412227 3870.323396309248 4.119331354500142 0.02656992662908248 1.0723140612640045 70.45080658260925
