A mu sigma m b NIII_flux
1.8436240060049554 1737.2092027310669 16.238684868174868 -0.004650585473583469 4.345909220311789 75.04351060206423
1.6126413326124411 1738.5484683646941 11.010004830874824 -0.004741773617285433 4.363736467526077 44.50565842423461
1.1889277308636244 1740.481468194985 14.584852450394877 -0.005387978671054367 4.307808441805626 43.46577532815065
1.2161405842873452 1739.6774542254905 13.701515260504621 -0.004551473310961579 4.427706648761938 41.76786866953555
1.200891447163599 1743.3119280575156 19.47131047460351 -0.004233397817477136 4.340771782594825 58.612314018181905
1.579196110773449 1738.6796475553217 20.5434295373111 -0.0036200431474676994 4.004644046233677 81.32029524327541
1.1689665031705188 1740.7434391597728 20.666628477762842 -0.004628974895069219 4.167406851479156 60.556620871734324
2.0559562475724382 1738.7533713813618 4.809433254117385 -0.005345111513105653 4.467762165879461 24.785501141006087
1.59186483949374 1739.1174317498887 24.05817842629125 -0.003378862321609776 4.084400664522464 95.9972663226957
1.7689823867195376 1745.927210766268 17.838707867209187 -0.00301419400935501 4.1046072601205825 79.10006426788092
1.124933285078883 1740.4372916404648 12.949890204095114 -0.004989055996449652 4.444720884428833 36.51596545255835
0.9707744317256484 1741.7663506066294 15.041784446753589 -0.0033016587124737786 4.328098583534436 36.602236628676145
0.808545733397724 1737.917916050407 23.962522224843845 -0.006182637682003847 4.522989865964649 48.56540922874829
1.6406566603734358 1748.0436258387288 6.444775520308575 -0.005921866510979755 4.441841837241748 26.50424485308067
1.6255701541430385 1741.6885438181907 17.01792338112499 -0.004409037161227022 4.129854986757786 69.34293428616603
1.4808699625516941 1740.1936971667733 27.96337668811333 -0.003431796046739252 4.075954867456623 103.79978915064272
1.2520413026280783 1739.842626862163 21.96762199163398 -0.0056681040859488645 4.369136636916456 68.94323165338746
0.9632692266052452 1739.5034358108478 21.272697407209435 -0.004728700405933458 4.632665511424996 51.36415914259772
1.2670394963422753 1741.7620279062062 16.84807711680922 -0.005617409589922798 4.5843902071758516 53.50944282701077
1.5049688542854844 1738.3455323234402 16.45433639953478 -0.004442843450575294 4.389780458832532 62.072297211310755
1.2471096836412625 1737.7735808520313 11.035621808901865 -0.0046471571819178045 4.369170355424856 34.497799553949704
1.3734566220951994 1739.855769427811 12.915230925662556 -0.0040521642802994196 4.193075456087091 44.46384931396769
2.2560830268490815 1740.1495930320443 11.408292361265936 -0.004397785876779337 4.229557455494945 64.51573579938777
1.6961947731609022 1738.6638921661154 18.653210708283886 -0.003444574315329826 4.239013593253018 79.30841141787003
1.4940429498155257 1738.813121684283 17.68752637473532 -0.0032329549140428836 4.244669990677244 66.23996848180288
1.7917844694882517 1738.0993144974273 11.53616834146353 -0.004975600183981308 4.394327559674564 51.81282678496005
1.1746941175851753 1737.2010560148924 22.72383979194651 -0.006194325321313371 4.4463692552791105 66.91083458410901
0.8061251165407424 1746.8560289967643 13.683379893369164 -0.006802138132269287 4.707907936691808 27.649403818803293
1.4993333062603185 1738.4189274882117 21.46017611063122 -0.0026163185069438357 4.226046295009585 80.65316308039496
1.2699887056474477 1743.310872875795 17.817404872251377 -0.0038676394791438418 4.407398443042556 56.71974133435517
1.496749401381911 1739.2174034262443 12.68904705939862 -0.004552327977911186 4.380274572737575 47.60669531229153
1.857388926445421 1745.4627449361685 13.565734359287589 -0.00449414384500617 4.2071405299273295 63.159123552125884
2.036405929994169 1737.5019683564867 12.721587177938432 -0.004281172006263811 4.260855518594758 64.93750309449169
1.6884616390909575 1737.7848212747406 8.749032271701289 -0.004839316595548043 4.445521831361092 37.028928984593506
1.7444528149838396 1740.3252147640105 15.85668764821045 -0.004309563898973848 4.083839386236318 69.33645482851874
1.6684317815801952 1742.3149951142086 8.651807338741307 -0.004542699681625138 4.413248997886053 36.18305464524769
1.452108776036543 1742.6057939927132 19.001541104185733 -0.0038231172881188443 4.188381277359492 69.16365086157991
1.6342931661802633 1740.4415342056982 17.661480502577508 -0.0038527320262432435 4.1883369360746086 72.35141098843712
1.2545956135231893 1743.764524366811 15.342907658329096 -0.004619202463141399 4.059313072320805 48.25045023420862
2.2223804041729167 1738.457073853398 10.806159482862567 -0.005066626438411642 4.387205155950308 60.197673344915444
