A mu sigma m b OII_flux
1.0439373471830573 3721.9457415384504 10.833317825700085 -0.00022773361297909363 0.7701880031384182 28.348223860284673
1.85813547599694 3718.7047935073597 14.32692462781487 -0.0007830123428973377 0.8084308636601016 66.72987101314384
0.6736365760243763 3731.0831012827825 30.554758465353096 -0.0018904489547413503 0.5891681329695236 51.59343565475435
0.32679837563877023 3736.931731250193 54.0188444938435 -0.00010606452486537198 0.8202411957547332 44.250187312079106
1.2063602425246085 3721.0940575342565 40.43001945601273 -0.00019084985722058877 0.7350695783715552 122.25620214320858
1.2913445627944338 3724.8337555380813 17.6715337244326 -0.0003625775116963227 1.0145942781901638 57.20135496373563
0.7835150335982153 3725.949423506436 22.10205619656109 -0.00024092385717729592 0.7898072795359116 43.40801703447628
1.1945134793822798 3727.5764578290937 49.683221560936474 -0.0019261664673167656 0.5005889257430716 148.76156469040376
0.5280481411299099 3722.0108293134253 44.521428337502 -0.0012848705252655299 0.662355445013047 58.92947082573001
1.5455210430913664 3718.313343690386 14.149499770747369 -0.0007293861367395996 0.7371839513962835 54.815823539439485
2.539157321119621 3737.4731182701403 3.5138659587814765 -0.0006762037973672007 0.997324242144707 22.364785366181408
0.9445238825059621 3719.9165765063185 50.632707777345196 -0.0002422712746197595 0.70137714025329 119.87649362089563
1.6145801606495163 3727.076864781555 15.301902787775358 -0.0003309867085673275 0.7604350503954999 61.929130791725655
0.9676287066052923 3731.8430844674467 42.30049418772841 -0.0007370127832380588 0.6540080546802662 102.5992342512547
1.7234998453262196 3721.0401545869445 13.400177653227047 -0.0015925498344311023 0.648681551501586 57.89109163721955
1.5263412401011245 3724.723493918958 17.843725574071634 -0.0015792049182035343 0.7457384119223499 68.26956068268075
0.7736062655566243 3733.7934849733847 52.410516161068614 -0.0009596969968839778 0.6737108990110507 101.6315032903035
1.0545601294126314 3720.337300878692 40.110033705491105 -0.0009044471224906729 0.73512954554772 106.02647153028056
0.7033750841316592 3721.8750271653394 31.549859363876795 -0.0010518341986632787 0.7624823640461207 55.625553055141054
1.4650662965610917 3718.354298244915 15.499241463029666 -0.0005681995446678236 0.7299191164604117 56.91905171569636
1.0011126892969866 3723.4205153394705 18.198735599392563 -0.00036367903470638317 0.8395321240366462 45.66822328127261
1.2487711903646281 3722.600537490179 16.34731072426489 -0.0007067278123421915 0.7387306085980958 51.17043661518963
1.1285125091677173 3722.664600596755 23.96136218793287 0.00010212685294504632 0.818945998670196 67.78097558015432
0.7805962029812868 3724.2051344876927 44.241547394244336 -0.0014541470295324382 0.73825635589484 86.56586580698692
0.48374275564604363 3732.086228669907 4.375176901803142 -0.0006382592136622694 0.8764816214170097 5.305178806286211
1.3104047852115905 3722.7416791790683 25.686771407691076 -0.0003514792784058648 0.7020214738059791 84.37327859911078
1.314656503063241 3729.373487327485 13.259383561996465 0.00032536093548949567 0.8330013630037618 43.69437806604038
0.4232313078479001 3729.5739923159836 28.363829314594724 -8.195790639201311e-05 0.8570110511020224 30.090720302473667
1.4248106230471063 3718.2917929094983 11.254124065083555 -0.001662716605420467 0.7305482400578797 40.19377315657302
1.847966490339823 3730.44568674756 20.41943079256691 -0.0014321559976530089 0.5526622187395425 94.58617376555524
1.1644381160303612 3721.947440201171 8.941615013784585 -0.0009997202735125485 0.7665425226151612 26.098906665002165
1.477371152045424 3728.542161502411 13.194362336525488 -0.000401895980304454 0.6227139799011154 48.86163047447054
1.8836976543657058 3726.823418200882 8.662615269219856 -0.001178633907357517 0.5557599357722421 40.902528673778015
1.7111990394724568 3718.1551151633707 20.290628313610657 -0.000993872214023648 0.8098938207859862 87.03340153769898
0.8938201947682411 3728.412166317516 19.038473790610823 -0.0008355897379502423 0.6876589076680345 42.655224045169184
1.0495292082471752 3727.0793776950536 33.14662157442753 -0.0005905052532291393 0.7905670022748624 87.20145546386345
0.85502874531846 3721.8471966556644 33.43473849965114 -0.00021180560676569598 0.7748470907567058 71.6586431516895
0.6556063124742605 3727.5777852476103 34.17470726068993 0.0006269520492684165 1.1505675832330984 56.1613920302537
0.20514749141010746 3728.454135581222 16.5138657556099 0.0006598299272885941 0.9460952869075243 8.49190045697268
1.0761000699328525 3723.6789693745995 33.58621079997613 -0.0017210609005457573 0.5901220578253926 90.59486939881653
0.5747549723529806 3718.115513708974 38.354332111044705 -0.0013327042516124382 0.6697884868302637 55.256973690325765
1.4168243142856365 3722.5822374194217 19.922238977041577 -0.0009609684344642273 0.6815162731804449 70.7528731957891
1.6852304736126085 3730.212683949706 14.328969146640766 -0.0005333928679937625 0.780628020852854 60.52909568039645
1.30377810579086 3719.4943724839445 25.190144077283858 -0.0008900737992761438 0.6547181936382719 82.32358399473883
2.0242425896446345 3728.069227759395 12.671206348131877 -0.0007344901507059342 0.6520021048409608 64.29400144365317
1.1441632498090644 3734.4142984546083 30.001384722195635 -0.0015672325423085858 0.5554590502387792 86.0437299550667
1.542192216800233 3718.6980366143184 27.22551747858211 -0.0014291343646478834 0.5596660780307794 105.24575412658429
1.8928939413189299 3724.6094573707805 10.656686987833986 -0.001770055268528772 0.7978142208900183 50.56365099609227
1.0917198023738974 3728.3846582289448 41.08800960994711 -0.0010741273007456211 0.6756776108089345 112.43880615053294
0.7299107831283718 3722.7925536593934 39.54459203944511 -0.0013471174255227196 0.7101228444568498 72.35137903899066
0.5140012839518213 3724.441007292831 25.868325418424995 -0.0004447283354318179 0.8614213992376045 33.32901307270472
0.5552734509725241 3718.4180397730934 5.3785237496340494 0.00047221502933467364 0.9456147572391639 7.486174292160219
1.1055993706373988 3729.899389904535 32.158244201352886 0.0005791772530029611 0.795927281493758 89.12099894261256
2.01511089969114 3719.985201846746 18.588210295649063 0.0001539428492552114 0.9203770492297668 93.89154023690436
0.23684786865238716 3720.719533927339 20.843054011870638 0.0004983165066741512 0.978914178410954 12.374303656034396
0.6216787914574264 3723.4764654508417 60.8208673750521 -0.0013726429258670494 0.7045943323431669 94.77823029203053
1.784903430396263 3724.4545560588094 13.22453164701058 -0.002084021157466335 0.614537070153677 59.167736942750864
1.1787655549695402 3724.941851593076 9.196665206221454 4.923458830216783e-05 0.7261620159865763 27.173635631631488
1.509205903803003 3728.162951699192 18.47093494837577 0.00015243075755345942 0.7540948855549313 69.87588290917539
1.2361816757061275 3726.3588511505664 29.1209311109377 -0.0006981409392749175 0.708476304725904 90.23551322416411
1.1473819954591882 3718.846487918402 13.729015855021789 -0.0018235468252753668 0.7191536445620004 39.48547542159475
1.7769577510739554 3727.1568178164607 10.655358720087571 -0.0012675851605229997 0.6061542593484146 47.4608062326228
1.1941561004781063 3721.114436889918 12.473720647000619 -0.0008584519072467015 0.6887397884279707 37.33765594182432
1.4850665444504374 3724.795271808361 12.958193865979705 -5.668011274947635e-05 0.6452555058984123 48.23700352719052
1.2142507418730344 3722.046165863348 20.4872123648955 -0.0022520785128838164 0.7479162643179035 62.35642105407543
1.49805984921874 3722.1133498494414 10.386571359728213 -7.076998257135657e-05 0.8864433507529756 39.002397814032875
0.793895664472215 3730.448352327778 26.846647841770746 -0.0011230155459760129 0.7445259880104331 53.42486463392061
0.6674118225299255 3727.7150602242255 58.825527026557026 -0.0007495696666719679 0.6056962112535691 98.41236222085027
0.40701184171808447 3722.754849058457 56.68414276918679 -0.0017358554132215385 0.7870852173489024 57.830715063548574
0.914819861914919 3725.597592380504 24.827663882797506 -0.00020374477554404487 0.9044176558046768 56.932647053794874
0.8847272358526734 3726.6147332299915 15.921582743120592 0.0001996240769447523 0.8473352672521408 35.30901231262456
0.6108486994726772 3721.0374968893466 28.386491142894002 -0.0019530094488416521 0.7270121281233966 43.4645612888696
1.2216944788247572 3721.0237412896354 10.922378694749405 -0.0017604434826261096 0.6474499942940365 33.44797080314826
1.5243950826732224 3722.60158442693 24.493216259067196 0.0002423038466736814 0.6679454148231088 93.59082819350067
1.5056036681209586 3730.1689919855417 12.735729490051042 -0.00042850839626301976 0.7437637785808058 48.06449949883089
1.121698613097321 3721.661323240404 24.8604255798043 -0.0005526696907397664 0.7111998979130428 69.89959767065967
1.933188261335804 3730.991254636046 11.573253507472499 -0.00048637639206721404 0.8022237523652063 56.08149079510026
0.890757375318307 3733.156556761314 37.88585280510509 -0.0010655507695381062 0.5940652626512901 84.59144208132903
1.5508016601631764 3720.2489500565703 26.1627280994915 -0.0011791767853292442 0.601797399282915 101.70193575437207
1.479710630431022 3726.50537860249 17.39315448891296 -0.0005346447583458303 0.8388749296195099 64.51267979938363
1.4709591084610958 3727.9478447589313 42.05071818188581 -0.0009038695236848026 0.5268991290688203 155.04720849526032
0.48742178027138716 3721.4919047254484 51.956140462331774 -0.0019882096243256306 0.6342199669838154 63.47924430245237
0.35404078657936927 3724.404827719581 24.51996525052181 -0.0010275895749489333 0.8783786177879532 21.76020996184782
0.6732597403434719 3723.899782848486 26.991752752919414 0.0002278473136924854 0.9340013470546354 45.55160318319687
1.3249229411667083 3724.648647005034 14.504281717070008 -0.00045167511943394723 0.7408169271220826 48.170014902290845
1.2792795971127995 3720.8140997664414 27.129225932704834 2.3990299363005948e-05 0.9150808421742096 86.99470305892429
0.8444252522575476 3720.41055870154 23.733111147393966 -0.00020466657529230874 0.792570107595359 50.23493209927165
0.7794810225083474 3725.084522202974 68.3365277918762 -0.0009733007156225257 0.6225230429073318 133.5206348755068
2.324593224341225 3723.789098361371 5.915579305558964 -0.0008979543941148373 0.6330698263948921 34.46943642553598
0.8268468741563165 3718.5412133198975 29.81736813303042 -0.0012327049103270037 0.5333289739133966 61.79941020930662
1.4014115503541769 3725.0586468179135 13.527497060505935 -0.00024725222427492654 0.7933205384357117 47.51963268696228
1.2304781539649092 3725.7700506477213 17.00479148886107 -0.001397072538283826 0.5811302640325501 52.448751279802494
0.8225797883602217 3718.6222327673586 15.227709625224918 -0.0010364037107748246 0.764637940232827 31.39804121068397
1.3083913082936074 3730.4128386887905 27.55786972210349 -0.0017885383950713542 0.5616999365101731 90.3801852819566
1.166747170123791 3718.097315279221 13.99471137515674 -0.0008963345845750885 0.6874279428772774 40.928953123828165
1.952135865591836 3724.9166305218923 9.505352204783385 -0.00020810808186377794 0.5487372435672496 46.512339918868726
1.223408821389954 3720.914363750678 27.971304776862592 -0.0016369230899170623 0.808593607190868 85.77767434268108
1.5271729127054492 3723.884556027182 15.186825071845957 -0.0007649669777134894 0.8040966905968858 58.1359986622161
0.5898006687263169 3730.2013102375286 25.087270602655558 -0.0010596642821756662 0.7873502150725366 37.08929763743131
0.9358004228261058 3728.4141665930147 54.375138427324835 -0.00079615263184009 0.6109259363407311 127.54796879467547
0.32851002942121643 3725.3850628508167 66.01997555039544 -0.001469641617891782 0.7531520772440722 54.36431578178372
1.6769842757285196 3721.5312481197643 6.53360995038436 -0.0006908861877231595 0.888988793263013 27.464527298316952
1.292325817296697 3721.7497590923344 25.042823945510936 -0.0012263331946689546 0.6055621220583891 81.12323389296866
1.106419914894931 3721.6547693505163 26.02062401235009 -0.0015004387142879111 0.7114103290046301 72.16516779391726
1.4986640997615637 3722.3324283283696 13.492701799151519 -0.0018780546251186093 0.659263222742057 50.68660001348913
1.5399532122840898 3722.919049325635 24.300304474149467 -0.00012111401046349527 0.6904645691398892 93.80136870123913
1.0277348180303758 3734.1047201421984 14.769933656941758 -0.0003449978679239178 0.794031732633627 38.04955209050148
1.2298229294418859 3723.68586231742 19.060060557302137 -0.0003438547647111197 0.620644534329345 58.756618843042226
