A mu sigma m b CIV_flux
10.474159596418549 1552.0959454037888 10.559792446809366 -0.0031541860459664882 5.3370514715995325 277.2454984757219
9.763450489013625 1551.4351158588656 9.775093851356345 -0.004720591686474649 5.812098004412916 239.22920565637907
9.743495661223848 1552.2504862824048 10.172984738183654 -0.004554528040335933 5.53723533856689 248.4580790946742
10.34184145960442 1552.1161191973936 10.866617185102337 -0.003935002935309696 5.397227183283469 281.69697134497466
10.659862141165409 1552.2469724152213 9.225581161576061 -0.0038200911128218164 5.4620017269778405 246.51040560448018
10.005299692960449 1551.7961025756513 10.237018129487643 -0.00269644538632909 5.504782784489592 256.7399831492652
10.339562432623584 1551.0659339332005 9.302955244037998 -0.00573705210611223 5.549646917043268 241.1087800893024
10.100128992884796 1552.2560774689903 10.233759704556027 -0.0034907335097491294 5.322024325428716 259.090846410651
9.956041280173178 1552.8422800178398 10.266398700752204 -0.004320849333638174 5.53119834655236 256.209216933724
9.866187620604638 1551.5061108307852 9.50874878798973 -0.004460716087236399 5.557934230874577 235.15958119330665
10.612992638239437 1552.3717077094395 9.917802395665415 -0.0033130443296620665 5.328897367064252 263.8415855717169
9.943567227066856 1552.6832151655506 10.430102048759489 -0.0030374716655684145 5.287048711863942 259.96848667593684
9.827984135344728 1552.270494763595 10.411626572328544 -0.00457815941990191 5.377258490830456 256.4914921351892
9.181462180504482 1551.7158898397527 11.289242624125574 -0.005135738807774269 5.562141456679263 259.81641779269256
8.503833860141297 1552.1508725120752 12.487336427641019 -0.0034324503200156226 5.374057414051157 266.1794438771855
10.864667572191582 1552.6819508168815 9.103559070299896 -0.004069258046026749 5.271020300219065 247.92344126346612
10.916009496941252 1552.592225073005 8.61831310777076 -0.004306929402346796 5.425185703622127 235.8175414182072
10.410279552371001 1551.1672794645674 9.83944814329131 -0.003784374337469587 5.441108738440531 256.757458020367
10.222563027307059 1551.927403189576 9.536257025958413 -0.002234708134558513 5.3424657072550055 244.35862850727705
10.097436244868701 1552.3129635417667 9.974363428188713 -0.0032008122709996168 5.343655238050622 252.4563169838537
10.722602779734759 1552.2820536172817 9.821981346701994 -0.005073110700989179 5.222071471164282 263.99108258135766
9.829635374308493 1551.963725903326 10.076274759573193 -0.004898573446827606 5.501009531042633 248.27177184200193
9.505508572224917 1552.6607718630778 9.943573960774627 -0.004189126145277193 5.225115558152482 236.9233148905323
11.09874967188069 1552.4426940973372 9.104658788197401 -0.0031924557332022535 5.230359099165232 253.29561117565777
11.31817406501192 1551.7743364444402 8.323220762945324 -0.005405059075776561 5.549641339106092 236.13356118019064
10.004992860407004 1551.3509468050418 10.263761556768626 -0.004460112026524635 5.36935820150742 257.4028027138665
9.263702284915084 1552.5848711060933 10.502924953404289 -0.004537439736049018 5.60244195585559 243.8848291317722
9.835927344734218 1551.1783602818834 11.384799393671413 -0.00457962317235708 5.466036208445818 280.6923837650075
10.188071719284121 1550.8334550671716 10.838308762885214 -0.0025218878221719824 5.244747839640939 276.7855712884313
9.676541759370757 1552.2677682700503 10.709609441900533 -0.0036884185176052136 5.387358474046801 259.7668587215748
10.156828715436106 1552.1036496514917 11.195627458390089 -0.004587593020175918 5.326185062361237 285.03389097360014
9.393865683453567 1552.4213105275041 11.931034803669533 -0.002717825773898818 5.193378987984915 280.93923335852793
10.354396579297191 1552.8675936610616 10.894308813002917 -0.00276160848708442 5.3926667112208735 282.757680619002
9.742072281387257 1551.6353945909598 9.705273476706864 -0.005136233378328894 5.69909167290653 237.00038919306613
9.108380858534467 1552.6677400131107 11.021886023963878 -0.005773757495958122 5.422151403371792 251.64426188320505
