A mu sigma m b MgII_flux
1.0082675929562832 2796.58490325169 7.198668628531857 -0.0008212691691474752 1.200909372189334 18.193569965249683
0.71893949732855 2807.459327171847 25.198428106106675 -0.001210642212864879 1.0704508067648468 45.41044187606464
0.7946507983542068 2798.211533094518 10.477588827495701 -0.0007535100094337234 1.1171852364003718 20.87024799231251
0.42425453485137 2798.4007387696734 59.6686297859797 -0.0004655181865778409 1.1889883225836813 63.45450963381646
0.5176812820157038 2799.380539067977 61.31891573555843 -0.0008401559985198823 1.1221783109385408 79.56954293702584
0.9306478519709117 2806.1696032338805 44.15327840263702 -0.0008761734758647871 1.0374191040038905 103.00024770886687
0.6089107762841867 2791.018955842741 46.46926152023079 -0.0011025195195063708 1.1530832824865995 70.926636497802
0.9621717561449395 2794.532000151566 6.3026733835175826 -0.0005092739712555547 1.202078263809642 15.200831337618487
0.7372182826453382 2796.845404210753 12.68655640296264 -0.0010187592645581997 1.3459321994376432 23.44389598080251
1.4410144474082325 2799.2491768003188 7.638707990913739 -0.00010954957443232648 1.0669467380257156 27.591682093367506
0.5985719100639388 2801.9848311285223 48.935015570369444 -0.000516459101589162 1.0701518406142538 73.42196397306058
1.2372728724512352 2794.9844835656745 6.8000642892832275 -0.0009613136577856847 1.179361519951331 21.089604911237956
0.5363526970406494 2805.6107974305673 60.929030690123476 -0.0009394168763235514 1.04980123549989 81.91523321578443
1.753235608792604 2793.371800911784 5.148591050099228 -0.0008889725867082588 1.2388103017892154 22.626564311663905
1.1333636585738125 2791.8061248080107 8.57194285681345 -0.0006379111586262477 1.1736442461384045 24.352215833097393
1.6357890977659408 2794.5754827899204 4.919717610689236 -0.0009194711397626103 1.2098145299830625 20.17239291747843
1.1671665214951692 2797.0726984216985 8.803504917531448 -0.0011126184398184693 1.1522031552245502 25.755997086148643
1.2786607380472377 2797.811402776151 7.208694581601003 -0.0005345728418747566 1.1958667901874696 23.104782789109358
